ID Item Inventaire;Item;Category;Type TVA;Lettre Fiscale;Taux de TVA en %;InventoryQty;UsageQty;BuyingCost;Conditionnement;Unité inventaire;Unité usage;Code Fournisseur;Fournisseur
11836;16BDY INVIT SAFARI FR;ANNIVERSAIRE;TVA 17% (ii);;17.000000;10.000000;1.000000;0.640000;COLIS;PIECE;PIECE;615;BIDVEST
11837;16BDY MASQ HEROS;ANNIVERSAIRE;TVA 17% (ii);;17.000000;2.000000;7.000000;2.970000;COLIS;SACHET;PIECE;1615;BIDVEST
11756;TEST ANV ST MASQ SAF;ANNIVERSAIRE;TVA 17% (ii);;17.000000;16.000000;1.000000;2.130000;COLIS;PIECE;PIECE;11;BIDVEST
11757;TEST ANV MASQ SAF;ANNIVERSAIRE;TVA 17% (ii);;17.000000;15.000000;1.000000;2.970000;COLIS;PIECE;PIECE;1368;BIDVEST
11758;TEST ANV ST MASQ HER;ANNIVERSAIRE;TVA 17% (ii);;17.000000;16.000000;1.000000;2.130000;COLIS;PIECE;PIECE;1443;BIDVEST
11783;GADG.MINI TOUPIE;ANNIVERSAIRE;TVA 17% (ii);;17.000000;100.000000;1.000000;10.070000;COLIS;PIECE;PIECE;50;BIDVEST
11784;GADG.BALLE REBOND;ANNIVERSAIRE;TVA 17% (ii);;17.000000;100.000000;1.000000;13.140000;COLIS;PIECE;PIECE;51;BIDVEST
11829;GADG.FLYING QCKOS;ANNIVERSAIRE;TVA 17% (ii);;17.000000;100.000000;1.000000;12.320000;COLIS;PIECE;PIECE;52;BIDVEST
11480;KDO GUITARE QUICKOS;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;14.930000;COLIS;PIECE;PIECE;762;BIDVEST
11558;KDO PLAYMO PANDAS;ANNIVERSAIRE;TVA 17% (ii);;17.000000;4.000000;1.000000;40.720000;COLIS;PIECE;PIECE;1013;BIDVEST
11625;KDO PLAYMO GORILLES;ANNIVERSAIRE;TVA 17% (ii);;17.000000;4.000000;1.000000;45.620000;COLIS;PIECE;PIECE;1288;BIDVEST
11648;BAL METAL QUICKOS;ANNIVERSAIRE;TVA 17% (ii);;17.000000;5.000000;500.000000;104.910000;COLIS;SACHET;PIECE;1351;BIDVEST
11749;TEST ANV MASQ HEROS;ANNIVERSAIRE;TVA 17% (ii);;17.000000;15.000000;1.000000;2.970000;COLIS;PIECE;PIECE;1369;BIDVEST
11755;TEST ANV HOUSSE PARA;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;0.010000;PIECE;PIECE;PIECE;1461;BIDVEST
11840;16BDY LEAFL REVIS FR;ANNIVERSAIRE;TVA 17% (ii);;17.000000;125.000000;1.000000;4.160000;COLIS;PIECE;PIECE;621;BIDVEST
11839;16BDY POCK P SAF FR;ANNIVERSAIRE;TVA 17% (ii);;17.000000;10.000000;1.000000;4.980000;COLIS;PIECE;PIECE;619;BIDVEST
10171;16BDY KIT COLOR;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;6.190000;COLIS;PIECE;PIECE;5991;BIDVEST
11438;GADG.GOM QUICKOS;ANNIVERSAIRE;TVA 17% (ii);;17.000000;100.000000;1.000000;13.140000;COLIS;PIECE;PIECE;701;BIDVEST
11447;GADG.GOM MIX;ANNIVERSAIRE;TVA 17% (ii);;17.000000;100.000000;1.000000;12.550000;COLIS;PIECE;PIECE;1440;BIDVEST
11479;KDO CUISINE QUICKOS;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;19.280000;COLIS;PIECE;PIECE;699;BIDVEST
11846;16BDY INVIT SAFARI NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;10.000000;1.000000;0.640000;COLIS;PIECE;PIECE;1129;BIDVEST
11845;16BDY INVIT HEROS NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;10.000000;1.000000;0.640000;COLIS;PIECE;PIECE;1128;BIDVEST
11844;16BDY CARD SAFARI NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;2.000000;1.000000;3.850000;COLIS;PIECE;PIECE;1127;BIDVEST
11843;16BDY CARD HEROS NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;2.000000;1.000000;3.850000;COLIS;PIECE;PIECE;1126;BIDVEST
11842;16BDY START KIT NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;0.000000;COLIS;PIECE;PIECE;643;BIDVEST
11841;16BDY LEAFL GEN FR;ANNIVERSAIRE;TVA 17% (ii);;17.000000;125.000000;1.000000;12.400000;COLIS;PIECE;PIECE;634;BIDVEST
11852;16BDY TABLECLOTH;ANNIVERSAIRE;TVA 17% (ii);;17.000000;4.000000;1.000000;41.370000;COLIS;PIECE;PIECE;1309;BIDVEST
11851;16BDY VITR STICK NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;11.670000;COLIS;PIECE;PIECE;1231;BIDVEST
11850;16BDY LEAFL GEN NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;125.000000;1.000000;12.400000;COLIS;PIECE;PIECE;1230;BIDVEST
11849;16BDY LEAFL REVIS NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;125.000000;1.000000;4.160000;COLIS;PIECE;PIECE;1132;BIDVEST
11848;16BDY POCK P SAF NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;10.000000;1.000000;4.980000;COLIS;PIECE;PIECE;1131;BIDVEST
11847;16BDY POCK P HERO NL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;10.000000;1.000000;4.980000;COLIS;PIECE;PIECE;1130;BIDVEST
11858;16BDY CARD SAFARI FR;ANNIVERSAIRE;TVA 17% (ii);;17.000000;2.000000;1.000000;3.850000;COLIS;PIECE;PIECE;1353;BIDVEST
11857;16BDY VITR STICK FR;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;11.670000;COLIS;PIECE;PIECE;1328;BIDVEST
11856;16BDY T SHIRT XL;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;7.430000;COLIS;PIECE;PIECE;1327;BIDVEST
11855;16BDY T SHIRT L;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;7.430000;COLIS;PIECE;PIECE;1326;BIDVEST
11854;16BDY T SHIRT M;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;7.430000;COLIS;PIECE;PIECE;1325;BIDVEST
11853;16BDY T SHIRT S;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;7.430000;COLIS;PIECE;PIECE;1318;BIDVEST
11864;16BDY STICK MASQ SAF;ANNIVERSAIRE;TVA 17% (ii);;17.000000;12.000000;1.000000;2.130000;COLIS;PIECE;PIECE;1655;BIDVEST
11863;16BDY STICK MASQ HER;ANNIVERSAIRE;TVA 17% (ii);;17.000000;12.000000;1.000000;2.130000;COLIS;PIECE;PIECE;1639;BIDVEST
11862;16BDY MASQ SAFARI;ANNIVERSAIRE;TVA 17% (ii);;17.000000;2.000000;7.000000;2.970000;COLIS;SACHET;PIECE;1616;BIDVEST
11861;16BDY GUIRLANDE;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;2.910000;COLIS;PIECE;PIECE;1367;BIDVEST
11860;16BDY STICKER NAME;ANNIVERSAIRE;TVA 17% (ii);;17.000000;20.000000;1.000000;7.270000;COLIS;PIECE;PIECE;1365;BIDVEST
11859;16BDY CARD HEROS FR;ANNIVERSAIRE;TVA 17% (ii);;17.000000;2.000000;1.000000;3.850000;COLIS;PIECE;PIECE;1355;BIDVEST
10388;KDO BABYFOOT;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;21.350000;COLIS;PIECE;PIECE;9085;BIDVEST
10333;GADG. STICKERS Q ;ANNIVERSAIRE;TVA 17% (ii);;17.000000;100.000000;1.000000;11.950000;COLIS;PIECE;PIECE;9055;BIDVEST
10315;KDO SCRAPBOOK.;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;17.550000;COLIS;PIECE;PIECE;8408;BIDVEST
10248;KDO MP3;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;34.690000;COLIS;PIECE;PIECE;7513;BIDVEST
11867;16BDY DISPLAY C.CAKE;ANNIVERSAIRE;TVA 17% (ii);;17.000000;25.000000;1.000000;48.390000;COLIS;PIECE;PIECE;1729;BIDVEST
11865;16BDY COVER PARAV ;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;329.080000;COLIS;PIECE;PIECE;1662;BIDVEST
10648;16BDY STRUCT PARAV;ANNIVERSAIRE;TVA 17% (ii);;17.000000;1.000000;1.000000;211.260000;PIECE;PIECE;PIECE;9396;BIDVEST
10481;KDO CUISINE '11;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;18.340000;COLIS;PIECE;PIECE;9110;BIDVEST
10475;GADG BANDIES ;ANNIVERSAIRE;TVA 17% (ii);;17.000000;100.000000;1.000000;15.520000;COLIS;PIECE;PIECE;9289;BIDVEST
10393;KDO KIT COUTURE;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;19.970000;COLIS;PIECE;PIECE;9081;BIDVEST
10391;KDO GARAGE AUTO;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;26.590000;COLIS;PIECE;PIECE;9082;BIDVEST
10390;KDO CIRCUIT BILLE;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;17.000000;COLIS;PIECE;PIECE;9087;BIDVEST
11237;KDO PLAYMOBIL PLANE;ANNIVERSAIRE;TVA 17% (ii);;17.000000;4.000000;1.000000;44.510000;COLIS;PIECE;PIECE;9395;BIDVEST
11292;KDO TROTTINETTE;ANNIVERSAIRE;TVA 17% (ii);;17.000000;4.000000;1.000000;37.540000;COLIS;PIECE;PIECE;486;BIDVEST
11293;KDO ATELIER PEINTURE;ANNIVERSAIRE;TVA 17% (ii);;17.000000;6.000000;1.000000;52.750000;COLIS;PIECE;PIECE;487;BIDVEST
11307;KDO CREA BADGES;ANNIVERSAIRE;TVA 17% (ii);;17.000000;3.000000;1.000000;17.820000;COLIS;PIECE;PIECE;570;BIDVEST
10887;GADG STICKERS Q;ANNIVERSAIRE;TVA 17% (ii);;17.000000;50.000000;1.000000;6.930000;COLIS;PIECE;PIECE;6870;BIDVEST
10670;16BDY BOUGIES+SUP;ANNIVERSAIRE;TVA 17% (ii);;17.000000;100.000000;1.000000;2.460000;COLIS;PIECE;PIECE;8907;BIDVEST
10096;SAC COMPACT. BLEU;ECONOMAT;TVA 17% (ii);;17.000000;100.000000;1.000000;94.800000;COLIS;PIECE;PIECE;4722;BIDVEST
10095;SAC POUB. ORWAK;ECONOMAT;TVA 17% (ii);;17.000000;100.000000;1.000000;32.190000;COLIS;PIECE;PIECE;4721;BIDVEST
10094;SEL DE DENEIGEMENT;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;4.090000;COLIS;PIECE;PIECE;4705;BIDVEST
10091;KETCHUP BIB ROBINET;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;7.400000;COLIS;PIECE;PIECE;4635;BIDVEST
10063;SEL ADOUCISSEUR;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;25.000000;5.300000;COLIS;PIECE;KILO;3730;BIDVEST
10104;PAPIER A4;ECONOMAT;TVA 17% (ii);;17.000000;5.000000;500.000000;18.350000;COLIS;SACHET;PIECE;4743;BIDVEST
11484;PAPIER ROUL 6PCS;ECONOMAT;TVA 17% (ii);;17.000000;6.000000;1.000000;19.680000;COLIS;PIECE;PIECE;1182;BIDVEST
11618;POMPE SIROP LAVAZZA;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;2.390000;PIECE;PIECE;PIECE;8464;BIDVEST
11703;DISPLAY SIROP ;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;0.010000;PIECE;PIECE;PIECE;1434;BIDVEST
11727;GANT S ANTIHOT TUCK;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;22.050000;COLIS;PIECE;PIECE;173;BIDVEST
11728;GANT M ANTIHOT TUCK;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;22.050000;COLIS;PIECE;PIECE;174;BIDVEST
11729;GANT L ANTIHOT TUCK;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;22.050000;PIECE;PIECE;PIECE;175;BIDVEST
10017;GOB PERSONNEL;ECONOMAT;TVA 17% (ii);;17.000000;30.000000;100.000000;41.330000;COLIS;SACHET;PIECE;936;BIDVEST
10016;FILTRE PAPIER RECT;ECONOMAT;TVA 17% (ii);;17.000000;100.000000;1.000000;100.410000;COLIS;PIECE;PIECE;929;BIDVEST
10014;BAVOIR QUICKOS;ECONOMAT;TVA 17% (ii);;17.000000;1000.000000;1.000000;46.320000;COLIS;PIECE;PIECE;816;BIDVEST
10013;GANTS CAOUTCHOUC;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;2.510000;PIECE;PIECE;PIECE;718;BIDVEST
10002;SAC POUB. NOIR;ECONOMAT;TVA 17% (ii);;17.000000;100.000000;1.000000;22.930000;COLIS;PIECE;PIECE;7;BIDVEST
10001;SAC POUB. GRIS;ECONOMAT;TVA 17% (ii);;17.000000;250.000000;1.000000;21.720000;COLIS;PIECE;PIECE;8;BIDVEST
11119;CHARLOTTE BLANCHE;ECONOMAT;TVA 17% (ii);;17.000000;10.000000;100.000000;16.880000;COLIS;SACHET;PIECE;8360;BIDVEST
10755;DIST TAB BLC/CHARL;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;15.440000;COLIS;PIECE;PIECE;7919;BIDVEST
10474;BLOUSE BL VISITEUR;ECONOMAT;TVA 17% (ii);;17.000000;25.000000;1.000000;10.310000;COLIS;PIECE;PIECE;9349;BIDVEST
10395;LUNETTES SECURITE;ECONOMAT;TVA 17% (ii);;17.000000;1.000000;1.000000;10.010000;COLIS;PIECE;PIECE;4928;BIDVEST
10365;PLATEAU Q GRIS;ECONOMAT;TVA 17% (ii);;17.000000;25.000000;1.000000;32.970000;COLIS;PIECE;PIECE;8739;BIDVEST
10362;GANT SALADE;ECONOMAT;TVA 17% (ii);;17.000000;100.000000;1.000000;0.650000;COLIS;PIECE;PIECE;8603;BIDVEST
10106;TAMPON RECURAGE;ECONOMAT;TVA 17% (ii);;17.000000;7.000000;20.000000;33.130000;COLIS;SACHET;PIECE;4758;BIDVEST
10109;PAPIER ROUL. SERV BO;ECONOMAT;TVA 17% (ii);;17.000000;6.000000;1.000000;21.180000;COLIS;PIECE;PIECE;4781;BIDVEST
10110;FILTRE PAPIER ROND;ECONOMAT;TVA 17% (ii);;17.000000;100.000000;1.000000;83.760000;COLIS;SACHET;PIECE;4783;BIDVEST
10138;VITAFILM 45CM;ECONOMAT;TVA 17% (ii);;17.000000;4.000000;1.000000;25.390000;COLIS;PIECE;PIECE;5446;BIDVEST
11274;PAPIER TOIL VEN 24PC;ECONOMAT;TVA 17% (ii);;17.000000;24.000000;1.000000;20.620000;COLIS;PIECE;PIECE;340;BIDVEST
11165;PAPIER WC 40 PC;ECONOMAT;TVA 17% (ii);;17.000000;40.000000;1.000000;9.780000;COLIS;PIECE;PIECE;1178;BIDVEST
10125;BAC BUNS;CONSIGNES;TVA 0%;;0.000000;1.000000;1.000000;3.720000;PIECE;PIECE;PIECE;5153;VIDANGES
10126;DOLLY;CONSIGNES;TVA 0%;;0.000000;1.000000;1.000000;37.180000;PIECE;PIECE;PIECE;5154;VIDANGES
10127;ROLL;CONSIGNES;TVA 0%;;0.000000;1.000000;1.000000;120.000000;PIECE;PIECE;PIECE;5155;VIDANGES
10131;BAC TOASTS;CONSIGNES;TVA 0%;;0.000000;1.000000;1.000000;6.200000;PIECE;PIECE;PIECE;5286;VIDANGES
10878;GRILL ROLL;CONSIGNES;TVA 0%;;0.000000;1.000000;1.000000;11.000000;PIECE;PIECE;PIECE;9929;VIDANGES
10263;BAC LEGUMES 60/40;CONSIGNES;TVA 0%;;0.000000;1.000000;1.000000;3.860000;PIECE;PIECE;PIECE;7671;VIDANGES
10262;BAC LEGUMES 40/30;CONSIGNES;TVA 0%;;0.000000;1.000000;1.000000;0.900000;PIECE;PIECE;PIECE;7670;VIDANGES
10122;T-SHIRT Q ENFANT;MERCHANDISING;TVA 17% (ii);;17.000000;1.000000;1.000000;2.970000;COLIS;PIECE;PIECE;5128;BIDVEST
10124;T-SHIRT Q SMALL;MERCHANDISING;TVA 17% (ii);;17.000000;1.000000;1.000000;4.870000;COLIS;PIECE;PIECE;5131;BIDVEST
10092;JUS CITRON;NOURRITURE SEC;TVA 3 (ii);;3.000000;100.000000;1.000000;5.130000;COLIS;PIECE;PIECE;4640;BIDVEST
10088;SPA REINE 50CL;NOURRITURE SEC;TVA 3 (ii);;3.000000;24.000000;1.000000;5.050000;COLIS;PIECE;PIECE;4631;BIDVEST
10107;LAIT DOSE;NOURRITURE SEC;TVA 3 (ii);;3.000000;240.000000;1.000000;7.490000;COLIS;PIECE;PIECE;4761;BIDVEST
10120;SPA BARISART 33CL ;NOURRITURE SEC;TVA 3 (ii);;3.000000;24.000000;1.000000;3.880000;COLIS;PIECE;PIECE;5035;BIDVEST
10121;JUS MINUTE MAID 33CL;NOURRITURE SEC;TVA 3 (ii);;3.000000;24.000000;1.000000;16.990000;COLIS;PIECE;PIECE;5041;BIDVEST
10133;SUCRE SACHET;NOURRITURE SEC;TVA 3 (ii);;3.000000;1500.000000;1.000000;10.800000;COLIS;PIECE;PIECE;5299;BIDVEST
11754;PATE A TARTINE CHOCO;NOURRITURE SEC;TVA 3 (ii);;3.000000;120.000000;1.000000;13.670000;COLIS;PIECE;PIECE;1165;BIDVEST
11794; MIX SALT /PEPPER;NOURRITURE SEC;TVA 3 (ii);;3.000000;10.000000;1000.000000;41.710000;COLIS;SACHET;GRAMME;3469;BIDVEST
11922;TEST SAU.BBQ HZ POCH;NOURRITURE SEC;TVA 3 (ii);;3.000000;8.000000;1160.000000;35.510000;COLIS;SACHET;GRAMME;1773;BIDVEST
11730;16BDY KIT DECO C.CAKES;NOURRITURE SEC;TVA 3 (ii);;3.000000;12.000000;1.000000;68.020000;COLIS;PIECE;PIECE;1475;BIDVEST
11738;TOPPING SNICKERS;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;500.000000;4.340000;COLIS;SACHET;GRAMME;423;BIDVEST
11739;TOPPING M-M CHOC;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;750.000000;6.420000;COLIS;SACHET;GRAMME;1621;BIDVEST
11740;TEST CHARGRILL ;NOURRITURE SEC;TVA 3 (ii);;3.000000;4.000000;500.000000;45.060000;COLIS;PIECE;GRAMME;1612;BIDVEST
11742;CONFITURE FRAISES;NOURRITURE SEC;TVA 3 (ii);;3.000000;120.000000;1.000000;13.750000;COLIS;PIECE;PIECE;1162;BIDVEST
11743;CONFITURE ABRICOTS;NOURRITURE SEC;TVA 3 (ii);;3.000000;120.000000;1.000000;12.770000;COLIS;PIECE;PIECE;1163;BIDVEST
11560;NAP.SQZ CAR-CHOCO15;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;315.000000;1.860000;COLIS;PIECE;GRAMME;1089;BIDVEST
11677;TEA BREAKFAST LP15;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;25.000000;14.200000;COLIS;BARQUETTE;PIECE;1515;BIDVEST
11678;TEA EARL GREY LP15;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;25.000000;14.200000;COLIS;BARQUETTE;PIECE;1516;BIDVEST
11679;SIROP 1L CAFE-VAN;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;100.000000;3.580000;COLIS;PIECE;CENTILITRE;1514;BIDVEST
11680;SIROP 1L CAFE-CAR;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;100.000000;3.580000;COLIS;PIECE;CENTILITRE;1513;BIDVEST
11708;TEA MINT LIPTON 15;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;25.000000;14.200000;COLIS;BARQUETTE;PIECE;1510;BIDVEST
11354;SIROP 1L SHK CARA 14;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;100.000000;3.220000;COLIS;PIECE;CENTILITRE;759;BIDVEST
11355;SIROP 1L SHK BAN 14;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;100.000000;17.480000;COLIS;PIECE;CENTILITRE;761;BIDVEST
11413;CHOCOLAT LACTE;NOURRITURE SEC;TVA 3 (ii);;3.000000;10.000000;1000.000000;77.590000;COLIS;SACHET;GRAMME;777;BIDVEST
11414;COFFEE GOLD LAVAZZA;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;1000.000000;71.930000;COLIS;SACHET;GRAMME;778;BIDVEST
11461;TOPPING LION 2015;NOURRITURE SEC;TVA 3 (ii);;3.000000;12.000000;400.000000;77.740000;COLIS;SACHET;GRAMME;807;BIDVEST
11544;BDY SWEET QUICKOS ;NOURRITURE SEC;TVA 3 (ii);;3.000000;300.000000;1.000000;42.550000;COLIS;PIECE;PIECE;986;BIDVEST
10359;SUCRE IMPALPABLE 8GR;NOURRITURE SEC;TVA 3 (ii);;3.000000;500.000000;1.000000;19.160000;COLIS;PIECE;PIECE;8559;BIDVEST
10340;HAMSLICES;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;2000.000000;10.820000;COLIS;SEAU;PIECE;622;BIDVEST
10261;MIX SOFTY 5%;NOURRITURE SEC;TVA 3 (ii);;3.000000;3.000000;500.000000;20.010000;COLIS;BIDON;CENTILITRE;7668;BIDVEST
10240;SPECULOOS LOTUS;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;50.000000;11.310000;COLIS;SACHET;PIECE;7422;BIDVEST
10198;JUS MINUTE MAID 20CL;NOURRITURE SEC;TVA 3 (ii);;3.000000;32.000000;1.000000;14.070000;COLIS;PIECE;PIECE;6206;BIDVEST
11353;SIROP 1L SHK FRA 14 ;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;100.000000;17.830000;COLIS;PIECE;CENTILITRE;753;BIDVEST
11264;NAP.SQZ FRAISE 2014;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;650.000000;2.890000;COLIS;PIECE;GRAMME;420;BIDVEST
11265;NAP.SQZ CARAMEL 2014;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;650.000000;15.480000;COLIS;PIECE;GRAMME;421;BIDVEST
11098;SPA REINE 33CL_13;NOURRITURE SEC;TVA 3 (ii);;3.000000;24.000000;1.000000;3.750000;COLIS;PIECE;PIECE;1145;BIDVEST
11035;HUILE CARGILL;NOURRITURE SEC;TVA 3 (ii);;3.000000;3.000000;500.000000;21.470000;COLIS;BIDON;CENTILITRE;9453;BIDVEST
10874;CAPRI SUN 20cl;NOURRITURE SEC;TVA 3 (ii);;3.000000;40.000000;1.000000;10.070000;COLIS;PIECE;PIECE;9926;BIDVEST
10847;TOPPING SPECULOOS;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;750.000000;3.390000;COLIS;SACHET;GRAMME;9835;BIDVEST
11870;SIROP 1L SHK MANGO;NOURRITURE SEC;TVA 3 (ii);;3.000000;1.000000;100.000000;3.580000;COLIS;PIECE;CENTILITRE;1750;BIDVEST
11232;SIROP SHK VANILLE 2L;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;200.000000;36.360000;COLIS;PIECE;CENTILITRE;264;BIDVEST
11235;CORNET GLACE 2014;NOURRITURE SEC;TVA 3 (ii);;3.000000;160.000000;1.000000;6.200000;COLIS;PIECE;PIECE;268;BIDVEST
11236;MM JUS DE POMMES;NOURRITURE SEC;TVA 3 (ii);;3.000000;32.000000;1.000000;11.420000;COLIS;PIECE;PIECE;316;BIDVEST
11260;TOPPING NOIS.CARAM;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;500.000000;33.930000;COLIS;PIECE;GRAMME;218;BIDVEST
11263;NAP.SQZ CHOCO 2014;NOURRITURE SEC;TVA 3 (ii);;3.000000;6.000000;650.000000;17.260000;COLIS;PIECE;GRAMME;422;BIDVEST
